file_name,file_path,labels,width,height,format_type,mapped_labels,image_description
cat.1425,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1425.jpg,cat,499,375,jpg,Кот,Изображение cat.1425 имеет разрешение 499x375.
cat.1426,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1426.jpg,cat,499,347,jpg,Кот,Изображение cat.1426 имеет разрешение 499x347.
cat.1427,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1427.jpg,cat,320,239,jpg,Кот,Изображение cat.1427 имеет разрешение 320x239.
cat.1428,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1428.jpg,cat,499,333,jpg,Кот,Изображение cat.1428 имеет разрешение 499x333.
cat.1429,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1429.jpg,cat,499,312,jpg,Кот,Изображение cat.1429 имеет разрешение 499x312.
cat.143,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.143.jpg,cat,374,500,jpg,Кот,Изображение cat.143 имеет разрешение 374x500.
cat.1430,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1430.jpg,cat,319,400,jpg,Кот,Изображение cat.1430 имеет разрешение 319x400.
cat.1431,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1431.jpg,cat,499,375,jpg,Кот,Изображение cat.1431 имеет разрешение 499x375.
cat.1432,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1432.jpg,cat,500,358,jpg,Кот,Изображение cat.1432 имеет разрешение 500x358.
cat.1433,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1433.jpg,cat,413,499,jpg,Кот,Изображение cat.1433 имеет разрешение 413x499.
cat.1434,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1434.jpg,cat,150,113,jpg,Кот,Изображение cat.1434 имеет разрешение 150x113.
cat.1435,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1435.jpg,cat,180,133,jpg,Кот,Изображение cat.1435 имеет разрешение 180x133.
cat.1436,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1436.jpg,cat,399,232,jpg,Кот,Изображение cat.1436 имеет разрешение 399x232.
cat.1437,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1437.jpg,cat,395,500,jpg,Кот,Изображение cat.1437 имеет разрешение 395x500.
cat.1438,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1438.jpg,cat,206,303,jpg,Кот,Изображение cat.1438 имеет разрешение 206x303.
cat.1439,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1439.jpg,cat,309,231,jpg,Кот,Изображение cat.1439 имеет разрешение 309x231.
cat.144,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.144.jpg,cat,499,375,jpg,Кот,Изображение cat.144 имеет разрешение 499x375.
cat.1440,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1440.jpg,cat,320,239,jpg,Кот,Изображение cat.1440 имеет разрешение 320x239.
cat.1441,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1441.jpg,cat,499,295,jpg,Кот,Изображение cat.1441 имеет разрешение 499x295.
cat.1442,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1442.jpg,cat,399,348,jpg,Кот,Изображение cat.1442 имеет разрешение 399x348.
cat.1443,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1443.jpg,cat,465,500,jpg,Кот,Изображение cat.1443 имеет разрешение 465x500.
cat.1444,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1444.jpg,cat,290,264,jpg,Кот,Изображение cat.1444 имеет разрешение 290x264.
cat.1445,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1445.jpg,cat,449,499,jpg,Кот,Изображение cat.1445 имеет разрешение 449x499.
cat.1446,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1446.jpg,cat,424,480,jpg,Кот,Изображение cat.1446 имеет разрешение 424x480.
cat.1447,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1447.jpg,cat,435,500,jpg,Кот,Изображение cat.1447 имеет разрешение 435x500.
cat.1448,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1448.jpg,cat,375,499,jpg,Кот,Изображение cat.1448 имеет разрешение 375x499.
cat.1449,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1449.jpg,cat,374,500,jpg,Кот,Изображение cat.1449 имеет разрешение 374x500.
cat.145,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.145.jpg,cat,320,478,jpg,Кот,Изображение cat.145 имеет разрешение 320x478.
cat.1450,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1450.jpg,cat,448,228,jpg,Кот,Изображение cat.1450 имеет разрешение 448x228.
cat.1451,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1451.jpg,cat,336,426,jpg,Кот,Изображение cat.1451 имеет разрешение 336x426.
cat.1452,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1452.jpg,cat,500,331,jpg,Кот,Изображение cat.1452 имеет разрешение 500x331.
cat.1453,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1453.jpg,cat,320,239,jpg,Кот,Изображение cat.1453 имеет разрешение 320x239.
cat.1454,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1454.jpg,cat,499,395,jpg,Кот,Изображение cat.1454 имеет разрешение 499x395.
cat.1455,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1455.jpg,cat,500,375,jpg,Кот,Изображение cat.1455 имеет разрешение 500x375.
cat.1456,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1456.jpg,cat,500,374,jpg,Кот,Изображение cat.1456 имеет разрешение 500x374.
cat.1457,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1457.jpg,cat,430,366,jpg,Кот,Изображение cat.1457 имеет разрешение 430x366.
cat.1458,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1458.jpg,cat,364,499,jpg,Кот,Изображение cat.1458 имеет разрешение 364x499.
cat.1459,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1459.jpg,cat,215,327,jpg,Кот,Изображение cat.1459 имеет разрешение 215x327.
cat.146,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.146.jpg,cat,80,119,jpg,Кот,Изображение cat.146 имеет разрешение 80x119.
cat.1460,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1460.jpg,cat,500,375,jpg,Кот,Изображение cat.1460 имеет разрешение 500x375.
cat.1461,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1461.jpg,cat,185,109,jpg,Кот,Изображение cat.1461 имеет разрешение 185x109.
cat.1462,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1462.jpg,cat,330,499,jpg,Кот,Изображение cat.1462 имеет разрешение 330x499.
cat.1463,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1463.jpg,cat,317,342,jpg,Кот,Изображение cat.1463 имеет разрешение 317x342.
cat.1464,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1464.jpg,cat,500,374,jpg,Кот,Изображение cat.1464 имеет разрешение 500x374.
cat.1465,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1465.jpg,cat,500,248,jpg,Кот,Изображение cat.1465 имеет разрешение 500x248.
cat.1466,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1466.jpg,cat,500,374,jpg,Кот,Изображение cat.1466 имеет разрешение 500x374.
cat.1467,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1467.jpg,cat,499,375,jpg,Кот,Изображение cat.1467 имеет разрешение 499x375.
cat.1468,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1468.jpg,cat,424,335,jpg,Кот,Изображение cat.1468 имеет разрешение 424x335.
cat.1469,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1469.jpg,cat,500,374,jpg,Кот,Изображение cat.1469 имеет разрешение 500x374.
cat.147,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.147.jpg,cat,400,299,jpg,Кот,Изображение cat.147 имеет разрешение 400x299.
cat.1470,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1470.jpg,cat,499,375,jpg,Кот,Изображение cat.1470 имеет разрешение 499x375.
cat.1471,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1471.jpg,cat,499,379,jpg,Кот,Изображение cat.1471 имеет разрешение 499x379.
cat.1472,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1472.jpg,cat,499,497,jpg,Кот,Изображение cat.1472 имеет разрешение 499x497.
cat.1473,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1473.jpg,cat,375,499,jpg,Кот,Изображение cat.1473 имеет разрешение 375x499.
cat.1474,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1474.jpg,cat,333,500,jpg,Кот,Изображение cat.1474 имеет разрешение 333x500.
cat.1475,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1475.jpg,cat,500,331,jpg,Кот,Изображение cat.1475 имеет разрешение 500x331.
cat.1476,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1476.jpg,cat,480,429,jpg,Кот,Изображение cat.1476 имеет разрешение 480x429.
cat.1477,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1477.jpg,cat,499,421,jpg,Кот,Изображение cat.1477 имеет разрешение 499x421.
cat.1478,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1478.jpg,cat,500,374,jpg,Кот,Изображение cat.1478 имеет разрешение 500x374.
cat.1479,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1479.jpg,cat,500,333,jpg,Кот,Изображение cat.1479 имеет разрешение 500x333.
cat.148,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.148.jpg,cat,320,239,jpg,Кот,Изображение cat.148 имеет разрешение 320x239.
cat.1480,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1480.jpg,cat,500,374,jpg,Кот,Изображение cat.1480 имеет разрешение 500x374.
cat.1481,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1481.jpg,cat,500,373,jpg,Кот,Изображение cat.1481 имеет разрешение 500x373.
cat.1482,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1482.jpg,cat,500,374,jpg,Кот,Изображение cat.1482 имеет разрешение 500x374.
cat.1483,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1483.jpg,cat,479,360,jpg,Кот,Изображение cat.1483 имеет разрешение 479x360.
cat.1484,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1484.jpg,cat,299,212,jpg,Кот,Изображение cat.1484 имеет разрешение 299x212.
cat.1485,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1485.jpg,cat,500,374,jpg,Кот,Изображение cat.1485 имеет разрешение 500x374.
cat.1486,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1486.jpg,cat,306,230,jpg,Кот,Изображение cat.1486 имеет разрешение 306x230.
cat.1487,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1487.jpg,cat,499,332,jpg,Кот,Изображение cat.1487 имеет разрешение 499x332.
cat.1488,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1488.jpg,cat,306,404,jpg,Кот,Изображение cat.1488 имеет разрешение 306x404.
cat.1489,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1489.jpg,cat,500,374,jpg,Кот,Изображение cat.1489 имеет разрешение 500x374.
cat.149,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.149.jpg,cat,470,499,jpg,Кот,Изображение cat.149 имеет разрешение 470x499.
cat.1490,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1490.jpg,cat,500,374,jpg,Кот,Изображение cat.1490 имеет разрешение 500x374.
cat.1491,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1491.jpg,cat,437,335,jpg,Кот,Изображение cat.1491 имеет разрешение 437x335.
cat.1492,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1492.jpg,cat,383,349,jpg,Кот,Изображение cat.1492 имеет разрешение 383x349.
cat.1493,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1493.jpg,cat,312,500,jpg,Кот,Изображение cat.1493 имеет разрешение 312x500.
cat.1494,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1494.jpg,cat,499,375,jpg,Кот,Изображение cat.1494 имеет разрешение 499x375.
cat.1495,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1495.jpg,cat,499,329,jpg,Кот,Изображение cat.1495 имеет разрешение 499x329.
cat.1496,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1496.jpg,cat,300,226,jpg,Кот,Изображение cat.1496 имеет разрешение 300x226.
cat.1497,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1497.jpg,cat,469,351,jpg,Кот,Изображение cat.1497 имеет разрешение 469x351.
cat.1498,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1498.jpg,cat,499,375,jpg,Кот,Изображение cat.1498 имеет разрешение 499x375.
cat.1499,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1499.jpg,cat,499,375,jpg,Кот,Изображение cat.1499 имеет разрешение 499x375.
cat.15,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.15.jpg,cat,405,353,jpg,Кот,Изображение cat.15 имеет разрешение 405x353.
cat.150,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.150.jpg,cat,499,375,jpg,Кот,Изображение cat.150 имеет разрешение 499x375.
cat.1500,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1500.jpg,cat,490,500,jpg,Кот,Изображение cat.1500 имеет разрешение 490x500.
cat.1501,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1501.jpg,cat,350,279,jpg,Кот,Изображение cat.1501 имеет разрешение 350x279.
cat.1502,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1502.jpg,cat,400,479,jpg,Кот,Изображение cat.1502 имеет разрешение 400x479.
cat.1503,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1503.jpg,cat,500,374,jpg,Кот,Изображение cat.1503 имеет разрешение 500x374.
cat.1504,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1504.jpg,cat,387,499,jpg,Кот,Изображение cat.1504 имеет разрешение 387x499.
cat.1505,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1505.jpg,cat,199,255,jpg,Кот,Изображение cat.1505 имеет разрешение 199x255.
cat.1506,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1506.jpg,cat,499,375,jpg,Кот,Изображение cat.1506 имеет разрешение 499x375.
cat.1507,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1507.jpg,cat,143,124,jpg,Кот,Изображение cat.1507 имеет разрешение 143x124.
cat.1508,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1508.jpg,cat,499,376,jpg,Кот,Изображение cat.1508 имеет разрешение 499x376.
cat.1509,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1509.jpg,cat,377,334,jpg,Кот,Изображение cat.1509 имеет разрешение 377x334.
cat.151,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.151.jpg,cat,499,375,jpg,Кот,Изображение cat.151 имеет разрешение 499x375.
cat.1510,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1510.jpg,cat,263,200,jpg,Кот,Изображение cat.1510 имеет разрешение 263x200.
cat.1511,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1511.jpg,cat,499,375,jpg,Кот,Изображение cat.1511 имеет разрешение 499x375.
cat.1512,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1512.jpg,cat,500,495,jpg,Кот,Изображение cat.1512 имеет разрешение 500x495.
cat.1513,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1513.jpg,cat,237,290,jpg,Кот,Изображение cat.1513 имеет разрешение 237x290.
cat.1514,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1514.jpg,cat,354,261,jpg,Кот,Изображение cat.1514 имеет разрешение 354x261.
cat.1515,c:\users\gdnjr5233_yolo\desktop\cats-dogs\train_set\cat.1515.jpg,cat,500,407,jpg,Кот,Изображение cat.1515 имеет разрешение 500x407.
